"sample_id","species_num","date","season","site","native_or_non","sampling","plant_species","time","bee_species","sex","parasitic","nesting","nonnative_bee"
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Nomada articulata","f",true,"parasite [ground]",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Nomada australis","f",true,"parasite [ground]",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Nomada pygmaea","f",true,"parasite [ground]",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Osmia atriventris","m",false,"wood",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Augochlorella aurata","f",false,"ground",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Agapostemon texanus","f",false,"ground",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Agapostemon sericeus","f",false,"ground",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Agapostemon virescens","f",false,"ground",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Lasioglossum trigeminum","f",false,"ground",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Lasioglossum cressonii","f",false,"wood",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Halictus poeyi/ligatus","f",false,"ground",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Megachile brevis","f",false,"wood",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Lasioglossum coriaceum","f",false,"ground",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Lasioglossum hitchensi","f",false,"ground",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Nomada australis","m",true,"parasite [ground]",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Andrena nasonii","f",false,"ground",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Andrena macra","f",false,"ground",false
17430,42,"2017-05-26T00:00:00.000","early.season","B","native","pan traps","None",1035,"Apis mellifera","f",false,"hive",true
17431,1,"2017-05-26T00:00:00.000","early.season","B","native","hand netting","Penstemon digitalis",1420,"Augochlorella aurata","f",false,"ground",false
17431,2,"2017-05-26T00:00:00.000","early.season","B","native","hand netting","Tradescantia virginiana",1420,"Hoplitis truncata","m",false,"wood",false
17431,2,"2017-05-26T00:00:00.000","early.season","B","native","hand netting","Tradescantia virginiana",1420,"Lasioglossum trigeminum","f",false,"ground",false
17432,32,"2017-05-26T00:00:00.000","early.season","B","non-native","pan traps","None",1035,"Augochlorella aurata","f",false,"ground",false
17432,32,"2017-05-26T00:00:00.000","early.season","B","non-native","pan traps","None",1035,"Ceratina calcarata","f",false,"wood",false
17432,32,"2017-05-26T00:00:00.000","early.season","B","non-native","pan traps","None",1035,"Nomada pygmaea","m",true,"parasite [ground]",false
17432,32,"2017-05-26T00:00:00.000","early.season","B","non-native","pan traps","None",1035,"Ceratina dupla","f",false,"wood",false
17432,32,"2017-05-26T00:00:00.000","early.season","B","non-native","pan traps","None",1035,"Nomada australis","f",true,"parasite [ground]",false
17432,32,"2017-05-26T00:00:00.000","early.season","B","non-native","pan traps","None",1035,"Hoplitis pilosifrons","f",false,"wood",false
17432,32,"2017-05-26T00:00:00.000","early.season","B","non-native","pan traps","None",1035,"Megachile brevis","m",false,"wood",false
17432,32,"2017-05-26T00:00:00.000","early.season","B","non-native","pan traps","None",1035,"Megachile mendica","m",false,"ground",false
17432,32,"2017-05-26T00:00:00.000","early.season","B","non-native","pan traps","None",1035,"Apis mellifera","f",false,"hive",true
17432,32,"2017-05-26T00:00:00.000","early.season","B","non-native","pan traps","None",1035,"Halictus parallelus","f",false,"ground",false
17433,2,"2017-05-26T00:00:00.000","early.season","B","non-native","hand netting","Trifolium repens",1330,"Halictus parallelus","f",false,"ground",false
17433,2,"2017-05-26T00:00:00.000","early.season","B","non-native","hand netting","Trifolium repens",1330,"Osmia atriventris","f",false,"wood",false
17433,8,"2017-05-26T00:00:00.000","early.season","B","non-native","hand netting","Melilotus officinalis",1330,"Augochloropsis metallica_fulgida","f",false,"ground",false
17433,4,"2017-05-26T00:00:00.000","early.season","B","non-native","hand netting","Trifolium pratense",1330,"Bombus bimaculatus","f",false,"ground",false
17433,15,"2017-05-26T00:00:00.000","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Halictus poeyi/ligatus","f",false,"ground",false
17433,15,"2017-05-26T00:00:00.000","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Nomada articulata","f",true,"parasite [ground]",false
17433,15,"2017-05-26T00:00:00.000","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Augochloropsis metallica_fulgida","f",false,"ground",false
17434,28,"2017-05-26T00:00:00.000","early.season","C","native","pan traps","None",1100,"Nomada parva","f",true,"parasite [ground]",false
17434,28,"2017-05-26T00:00:00.000","early.season","C","native","pan traps","None",1100,"Nomada articulata","f",true,"parasite [ground]",false
17434,28,"2017-05-26T00:00:00.000","early.season","C","native","pan traps","None",1100,"Nomada australis","f",true,"parasite [ground]",false
17434,28,"2017-05-26T00:00:00.000","early.season","C","native","pan traps","None",1100,"Nomada australis","m",true,"parasite [ground]",false
17434,28,"2017-05-26T00:00:00.000","early.season","C","native","pan traps","None",1100,"Lasioglossum bruneri","f",false,"ground",false
17434,28,"2017-05-26T00:00:00.000","early.season","C","native","pan traps","None",1100,"Augochlorella aurata","f",false,"ground",false
17434,28,"2017-05-26T00:00:00.000","early.season","C","native","pan traps","None",1100,"Lasioglossum versatum","f",false,"ground",false
17434,28,"2017-05-26T00:00:00.000","early.season","C","native","pan traps","None",1100,"Osmia atriventris","f",false,"wood",false
17434,28,"2017-05-26T00:00:00.000","early.season","C","native","pan traps","None",1100,"Halictus poeyi/ligatus","f",false,"ground",false
17434,28,"2017-05-26T00:00:00.000","early.season","C","native","pan traps","None",1100,"Andrena nasonii","f",false,"ground",false
17434,28,"2017-05-26T00:00:00.000","early.season","C","native","pan traps","None",1100,"Agapostemon texanus","f",false,"ground",false
17434,28,"2017-05-26T00:00:00.000","early.season","C","native","pan traps","None",1100,"Apis mellifera","f",false,"hive",true
17434,28,"2017-05-26T00:00:00.000","early.season","C","native","pan traps","None",1100,"Andrena perplexa","f",false,"ground",false
17435,1,"2017-05-26T00:00:00.000","early.season","C","native","hand netting","Penstemon digitalis",1220,"Hoplitis truncata","m",false,"wood",false
17436,35,"2017-05-26T00:00:00.000","early.season","C","non-native","pan traps","None",1100,"Nomada australis","f",true,"parasite [ground]",false
17436,35,"2017-05-26T00:00:00.000","early.season","C","non-native","pan traps","None",1100,"Nomada articulata","f",true,"parasite [ground]",false
17436,35,"2017-05-26T00:00:00.000","early.season","C","non-native","pan traps","None",1100,"Andrena nasonii","f",false,"ground",false
17436,35,"2017-05-26T00:00:00.000","early.season","C","non-native","pan traps","None",1100,"Hoplitis truncata","m",false,"wood",false
17436,35,"2017-05-26T00:00:00.000","early.season","C","non-native","pan traps","None",1100,"Halictus poeyi/ligatus","f",false,"ground",false
17436,35,"2017-05-26T00:00:00.000","early.season","C","non-native","pan traps","None",1100,"Lasioglossum floridanum","f",false,"ground",false
17436,35,"2017-05-26T00:00:00.000","early.season","C","non-native","pan traps","None",1100,"Lasioglossum pilosum","f",false,"ground",false
17436,35,"2017-05-26T00:00:00.000","early.season","C","non-native","pan traps","None",1100,"Augochlorella aurata","f",false,"ground",false
17436,35,"2017-05-26T00:00:00.000","early.season","C","non-native","pan traps","None",1100,"Agapostemon splendens","f",false,"ground",false
17436,35,"2017-05-26T00:00:00.000","early.season","C","non-native","pan traps","None",1100,"Megachile mendica","m",false,"ground",false
17436,35,"2017-05-26T00:00:00.000","early.season","C","non-native","pan traps","None",1100,"Megachile brevis","m",false,"wood",false
17436,35,"2017-05-26T00:00:00.000","early.season","C","non-native","pan traps","None",1100,"Megachile mendica","f",false,"ground",false
17437,18,"2017-05-26T00:00:00.000","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Nomada articulata","f",true,"parasite [ground]",false
17437,18,"2017-05-26T00:00:00.000","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Nomada australis","f",true,"parasite [ground]",false
17437,18,"2017-05-26T00:00:00.000","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Agapostemon splendens","f",false,"ground",false
17437,18,"2017-05-26T00:00:00.000","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Halictus poeyi/ligatus","f",false,"ground",false
17437,1,"2017-05-26T00:00:00.000","early.season","C","non-native","hand netting","Trifolium pratense",1135,"Bombus griseocollis","f",false,"ground",false
17438,18,"2017-06-13T00:00:00.000","early.season","A","native","pan traps","None",930,"Lasioglossum pilosum","f",false,"ground",false
17438,18,"2017-06-13T00:00:00.000","early.season","A","native","pan traps","None",930,"Calliopsis andreniformis","f",false,"ground",false
17438,18,"2017-06-13T00:00:00.000","early.season","A","native","pan traps","None",930,"Lasioglossum tegulare","f",false,"ground",false
17438,18,"2017-06-13T00:00:00.000","early.season","A","native","pan traps","None",930,"Lasioglossum callidum","f",false,"ground",false
17438,18,"2017-06-13T00:00:00.000","early.season","A","native","pan traps","None",930,"Lasioglossum trigeminum","f",false,"ground",false
17438,18,"2017-06-13T00:00:00.000","early.season","A","native","pan traps","None",930,"Lasioglossum hitchensi","f",false,"ground",false
17438,18,"2017-06-13T00:00:00.000","early.season","A","native","pan traps","None",930,"Augochlorella aurata","f",false,"ground",false
17438,18,"2017-06-13T00:00:00.000","early.season","A","native","pan traps","None",930,"Lasioglossum versatum","f",false,"ground",false
17439,4,"2017-06-13T00:00:00.000","early.season","A","native","hand netting","Monarda punctata",1015,"Lasioglossum pilosum","f",false,"ground",false
17439,4,"2017-06-13T00:00:00.000","early.season","A","native","hand netting","Monarda punctata",1015,"Bombus bimaculatus","m",false,"ground",false
17439,2,"2017-06-13T00:00:00.000","early.season","A","native","hand netting","Asclepias tuberosa",1015,"Halictus poeyi/ligatus","f",false,"ground",false
17439,2,"2017-06-13T00:00:00.000","early.season","A","native","hand netting","Asclepias tuberosa",1015,"Augochloropsis metallica_metallica","f",false,"ground",false
17439,4,"2017-06-13T00:00:00.000","early.season","A","native","hand netting","Penstemon digitalis",1015,"Lasioglossum pilosum","f",false,"ground",false
17439,4,"2017-06-13T00:00:00.000","early.season","A","native","hand netting","Penstemon digitalis",1015,"Lasioglossum callidum","f",false,"ground",false
17439,6,"2017-06-13T00:00:00.000","early.season","A","native","hand netting","Rudbeckia hirta",1015,"Lasioglossum coreopsis","f",false,"ground",false
17439,6,"2017-06-13T00:00:00.000","early.season","A","native","hand netting","Rudbeckia hirta",1015,"Lasioglossum hitchensi","f",false,"ground",false
17439,6,"2017-06-13T00:00:00.000","early.season","A","native","hand netting","Rudbeckia hirta",1015,"Halictus poeyi/ligatus","f",false,"ground",false
17440,21,"2017-06-13T00:00:00.000","early.season","A","non-native","pan traps","None",930,"Calliopsis andreniformis","m",false,"ground",false
17440,21,"2017-06-13T00:00:00.000","early.season","A","non-native","pan traps","None",930,"Halictus poeyi/ligatus","f",false,"ground",false
17440,21,"2017-06-13T00:00:00.000","early.season","A","non-native","pan traps","None",930,"Lasioglossum callidum","f",false,"ground",false
17440,21,"2017-06-13T00:00:00.000","early.season","A","non-native","pan traps","None",930,"Lasioglossum pilosum","f",false,"ground",false
17440,21,"2017-06-13T00:00:00.000","early.season","A","non-native","pan traps","None",930,"Lasioglossum tegulare","m",false,"ground",false
17440,21,"2017-06-13T00:00:00.000","early.season","A","non-native","pan traps","None",930,"Calliopsis andreniformis","f",false,"ground",false
17440,21,"2017-06-13T00:00:00.000","early.season","A","non-native","pan traps","None",930,"Lasioglossum trigeminum","f",false,"ground",false
17440,21,"2017-06-13T00:00:00.000","early.season","A","non-native","pan traps","None",930,"Lasioglossum hitchensi","f",false,"ground",false
17440,21,"2017-06-13T00:00:00.000","early.season","A","non-native","pan traps","None",930,"Lasioglossum versatum","f",false,"ground",false
17441,10,"2017-06-13T00:00:00.000","early.season","A","non-native","hand netting","Coronilla varia",1105,"Lasioglossum callidum","f",false,"ground",false
17441,10,"2017-06-13T00:00:00.000","early.season","A","non-native","hand netting","Coronilla varia",1105,"Anthidiellum notatum","f",false,"wood",false
17441,10,"2017-06-13T00:00:00.000","early.season","A","non-native","hand netting","Coronilla varia",1105,"Anthidiellum notatum","m",false,"wood",false
17441,10,"2017-06-13T00:00:00.000","early.season","A","non-native","hand netting","Coronilla varia",1105,"Bombus bimaculatus","f",false,"ground",false
17441,10,"2017-06-13T00:00:00.000","early.season","A","non-native","hand netting","Coronilla varia",1105,"Bombus griseocollis","f",false,"ground",false
17441,1,"2017-06-13T00:00:00.000","early.season","A","non-native","hand netting","Trifolium repens",1105,"Bombus bimaculatus","f",false,"ground",false
17441,1,"2017-06-13T00:00:00.000","early.season","A","non-native","hand netting","Melilotus officinalis",1105,"Heriades carinata","f",false,"wood",false
17441,4,"2017-06-13T00:00:00.000","early.season","A","non-native","hand netting","Trifolium pratense",1105,"Bombus bimaculatus","f",false,"ground",false
17441,4,"2017-06-13T00:00:00.000","early.season","A","non-native","hand netting","Trifolium pratense",1105,"Bombus bimaculatus","m",false,"ground",false
17441,3,"2017-06-13T00:00:00.000","early.season","A","non-native","hand netting","Lobularia maritima",1105,"Lasioglossum coreopsis","f",false,"ground",false
17441,3,"2017-06-13T00:00:00.000","early.season","A","non-native","hand netting","Lobularia maritima",1105,"Halictus poeyi/ligatus","f",false,"ground",false
17442,35,"2017-06-13T00:00:00.000","early.season","B","native","pan traps","None",915,"Lasioglossum versatum","f",false,"ground",false
17442,35,"2017-06-13T00:00:00.000","early.season","B","native","pan traps","None",915,"Lasioglossum trigeminum","f",false,"ground",false
17442,35,"2017-06-13T00:00:00.000","early.season","B","native","pan traps","None",915,"Lasioglossum tegulare","f",false,"ground",false
17442,35,"2017-06-13T00:00:00.000","early.season","B","native","pan traps","None",915,"Lasioglossum hitchensi","f",false,"ground",false
17442,35,"2017-06-13T00:00:00.000","early.season","B","native","pan traps","None",915,"Calliopsis andreniformis","f",false,"ground",false
17442,35,"2017-06-13T00:00:00.000","early.season","B","native","pan traps","None",915,"Lasioglossum subviridatum","f",false,"wood",false
17442,35,"2017-06-13T00:00:00.000","early.season","B","native","pan traps","None",915,"Augochlorella aurata","f",false,"ground",false
17442,35,"2017-06-13T00:00:00.000","early.season","B","native","pan traps","None",915,"Agapostemon virescens","f",false,"ground",false
17442,35,"2017-06-13T00:00:00.000","early.season","B","native","pan traps","None",915,"Lasioglossum ephialtum","f",false,"ground",false
17442,35,"2017-06-13T00:00:00.000","early.season","B","native","pan traps","None",915,"Calliopsis andreniformis","m",false,"ground",false
17442,35,"2017-06-13T00:00:00.000","early.season","B","native","pan traps","None",915,"Lasioglossum callidum","f",false,"ground",false
17442,35,"2017-06-13T00:00:00.000","early.season","B","native","pan traps","None",915,"Lasioglossum pilosum","f",false,"ground",false
17443,1,"2017-06-13T00:00:00.000","early.season","B","native","hand netting","Asclepias tuberosa",1520,"Augochlorella aurata","f",false,"ground",false
17443,5,"2017-06-13T00:00:00.000","early.season","B","native","hand netting","Penstemon digitalis",1520,"Ceratina mikmaqi","f",false,"wood",false
17443,5,"2017-06-13T00:00:00.000","early.season","B","native","hand netting","Penstemon digitalis",1520,"Osmia distincta","f",false,"No nesting",false
17443,3,"2017-06-13T00:00:00.000","early.season","B","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","m",false,"ground",false
17444,27,"2017-06-13T00:00:00.000","early.season","B","non-native","pan traps","None",915,"Calliopsis andreniformis","m",false,"ground",false
17444,27,"2017-06-13T00:00:00.000","early.season","B","non-native","pan traps","None",915,"Lasioglossum subviridatum","f",false,"wood",false
17444,27,"2017-06-13T00:00:00.000","early.season","B","non-native","pan traps","None",915,"Lasioglossum trigeminum","f",false,"ground",false
17444,27,"2017-06-13T00:00:00.000","early.season","B","non-native","pan traps","None",915,"Lasioglossum hitchensi","f",false,"ground",false
17444,27,"2017-06-13T00:00:00.000","early.season","B","non-native","pan traps","None",915,"Lasioglossum oblongum","f",false,"wood",false
17444,27,"2017-06-13T00:00:00.000","early.season","B","non-native","pan traps","None",915,"Calliopsis andreniformis","f",false,"ground",false
17444,27,"2017-06-13T00:00:00.000","early.season","B","non-native","pan traps","None",915,"Lasioglossum callidum","f",false,"ground",false
17444,27,"2017-06-13T00:00:00.000","early.season","B","non-native","pan traps","None",915,"Lasioglossum admirandum","f",false,"ground",false
17444,27,"2017-06-13T00:00:00.000","early.season","B","non-native","pan traps","None",915,"Lasioglossum ephialtum","f",false,"ground",false
17444,27,"2017-06-13T00:00:00.000","early.season","B","non-native","pan traps","None",915,"Lasioglossum versatum","f",false,"ground",false
17445,2,"2017-06-13T00:00:00.000","early.season","B","non-native","hand netting","Leucanthemum vulgare",1605,"Halictus poeyi/ligatus","f",false,"ground",false
17445,5,"2017-06-13T00:00:00.000","early.season","B","non-native","hand netting","Trifolium pratense",1605,"Bombus bimaculatus","f",false,"ground",false
17445,8,"2017-06-13T00:00:00.000","early.season","B","non-native","hand netting","Melilotus officinalis",1605,"Nomada articulata","f",true,"parasite [ground]",false
17445,8,"2017-06-13T00:00:00.000","early.season","B","non-native","hand netting","Melilotus officinalis",1605,"Halictus poeyi/ligatus","f",false,"ground",false
17445,2,"2017-06-13T00:00:00.000","early.season","B","non-native","hand netting","Lobularia maritima",1605,"Augochlorella aurata","f",false,"ground",false
17445,2,"2017-06-13T00:00:00.000","early.season","B","non-native","hand netting","Lobularia maritima",1605,"Halictus poeyi/ligatus","f",false,"ground",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Lasioglossum hitchensi","f",false,"ground",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Lasioglossum gotham","f",false,"ground",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Lasioglossum pilosum","f",false,"ground",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Lasioglossum tegulare","f",false,"ground",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Lasioglossum trigeminum","f",false,"ground",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Augochlorella aurata","f",false,"ground",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Lasioglossum subviridatum","f",false,"wood",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Lasioglossum ephialtum","f",false,"ground",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Lasioglossum vierecki","f",false,"ground",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Lasioglossum bruneri","f",false,"ground",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Lasioglossum versatum","f",false,"ground",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Halictus poeyi/ligatus","f",false,"ground",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Lasioglossum oblongum","f",false,"wood",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Lasioglossum floridanum","f",false,"ground",false
17446,60,"2017-06-13T00:00:00.000","early.season","C","native","pan traps","None",900,"Agapostemon virescens","f",false,"ground",false
17447,13,"2017-06-13T00:00:00.000","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Halictus poeyi/ligatus","f",false,"ground",false
17447,13,"2017-06-13T00:00:00.000","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Agapostemon splendens","f",false,"ground",false
17447,13,"2017-06-13T00:00:00.000","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Megachile texana","f",false,"ground",false
17447,13,"2017-06-13T00:00:00.000","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Megachile mendica","m",false,"ground",false
17447,13,"2017-06-13T00:00:00.000","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Bombus bimaculatus","f",false,"ground",false
17447,13,"2017-06-13T00:00:00.000","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Bombus griseocollis","f",false,"ground",false
17447,13,"2017-06-13T00:00:00.000","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Bombus bimaculatus","m",false,"ground",false
17447,13,"2017-06-13T00:00:00.000","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Nomada parva","f",true,"parasite [ground]",false
17448,26,"2017-07-03T00:00:00.000","early.season","A","native","pan traps","None",1035,"Lasioglossum trigeminum","f",false,"ground",false
17448,26,"2017-07-03T00:00:00.000","early.season","A","native","pan traps","None",1035,"Lasioglossum pilosum","f",false,"ground",false
17448,26,"2017-07-03T00:00:00.000","early.season","A","native","pan traps","None",1035,"Lasioglossum tegulare","f",false,"ground",false
17448,26,"2017-07-03T00:00:00.000","early.season","A","native","pan traps","None",1035,"Lasioglossum subviridatum","f",false,"wood",false
17448,26,"2017-07-03T00:00:00.000","early.season","A","native","pan traps","None",1035,"Bombus bimaculatus","m",false,"ground",false
17448,26,"2017-07-03T00:00:00.000","early.season","A","native","pan traps","None",1035,"Bombus bimaculatus","f",false,"ground",false
17448,26,"2017-07-03T00:00:00.000","early.season","A","native","pan traps","None",1035,"Triepeolus lunatus","m",true,"parasite [ground]",false
17449,28,"2017-06-13T00:00:00.000","early.season","C","non-native","pan traps","None",900,"Augochlorella aurata","f",false,"ground",false
17449,28,"2017-06-13T00:00:00.000","early.season","C","non-native","pan traps","None",900,"Lasioglossum trigeminum","f",false,"ground",false
17449,28,"2017-06-13T00:00:00.000","early.season","C","non-native","pan traps","None",900,"Lasioglossum pilosum","f",false,"ground",false
17449,28,"2017-06-13T00:00:00.000","early.season","C","non-native","pan traps","None",900,"Lasioglossum tegulare","f",false,"ground",false
17449,28,"2017-06-13T00:00:00.000","early.season","C","non-native","pan traps","None",900,"Melissodes bimaculatus","m",false,"ground",false
17449,28,"2017-06-13T00:00:00.000","early.season","C","non-native","pan traps","None",900,"Melissodes comptoides","m",false,"ground",false
17450,6,"2017-07-03T00:00:00.000","early.season","A","native","hand netting","Monarda punctata",1730,"Lasioglossum callidum","f",false,"ground",false
17450,6,"2017-07-03T00:00:00.000","early.season","A","native","hand netting","Monarda punctata",1730,"Lasioglossum hitchensi","f",false,"ground",false
17450,6,"2017-07-03T00:00:00.000","early.season","A","native","hand netting","Monarda punctata",1730,"Halictus poeyi/ligatus","f",false,"ground",false
17450,6,"2017-07-03T00:00:00.000","early.season","A","native","hand netting","Monarda punctata",1730,"Melissodes trinodis","m",false,"ground",false
17450,9,"2017-07-03T00:00:00.000","early.season","A","native","hand netting","Rudbeckia hirta",1730,"Lasioglossum pilosum","f",false,"ground",false
17450,9,"2017-07-03T00:00:00.000","early.season","A","native","hand netting","Rudbeckia hirta",1730,"Lasioglossum coreopsis","f",false,"ground",false
17450,9,"2017-07-03T00:00:00.000","early.season","A","native","hand netting","Rudbeckia hirta",1730,"Lasioglossum trigeminum","f",false,"ground",false
17450,9,"2017-07-03T00:00:00.000","early.season","A","native","hand netting","Rudbeckia hirta",1730,"Calliopsis andreniformis","f",false,"ground",false
17451,15,"2017-07-03T00:00:00.000","early.season","A","non-native","pan traps","None",1035,"Augochlorella aurata","f",false,"ground",false
17451,15,"2017-07-03T00:00:00.000","early.season","A","non-native","pan traps","None",1035,"Melissodes bimaculatus","m",false,"ground",false
17451,15,"2017-07-03T00:00:00.000","early.season","A","non-native","pan traps","None",1035,"Melissodes bimaculatus","f",false,"ground",false
17451,15,"2017-07-03T00:00:00.000","early.season","A","non-native","pan traps","None",1035,"Bombus bimaculatus","m",false,"ground",false
17451,15,"2017-07-03T00:00:00.000","early.season","A","non-native","pan traps","None",1035,"Bombus impatiens","f",false,"ground",false
17451,15,"2017-07-03T00:00:00.000","early.season","A","non-native","pan traps","None",1035,"Bombus fervidus/pensylvanicus","m",false,"ground",false
17452,4,"2017-07-03T00:00:00.000","early.season","A","non-native","hand netting","Melilotus officinalis",1645,"Bombus impatiens","f",false,"ground",false
17452,4,"2017-07-03T00:00:00.000","early.season","A","non-native","hand netting","Melilotus officinalis",1645,"Halictus parallelus","f",false,"ground",false
17452,3,"2017-07-03T00:00:00.000","early.season","A","non-native","hand netting","Trifolium pratense",1645,"Lasioglossum coreopsis","f",false,"ground",false
17452,2,"2017-07-03T00:00:00.000","early.season","A","non-native","hand netting","Coronilla varia",1645,"Lasioglossum coreopsis","f",false,"ground",false
17452,2,"2017-07-03T00:00:00.000","early.season","A","non-native","hand netting","Daucus carota",1645,"Lasioglossum hitchensi","f",false,"ground",false
17452,2,"2017-07-03T00:00:00.000","early.season","A","non-native","hand netting","Daucus carota",1645,"Lasioglossum trigeminum","f",false,"ground",false
17453,20,"2017-07-18T00:00:00.000","late.season","B","native","pan traps","None",935,"Megachile brevis","f",false,"wood",false
17453,20,"2017-07-18T00:00:00.000","late.season","B","native","pan traps","None",935,"Bombus impatiens","f",false,"ground",false
17453,20,"2017-07-18T00:00:00.000","late.season","B","native","pan traps","None",935,"Halictus poeyi/ligatus","f",false,"ground",false
17454,25,"2017-07-03T00:00:00.000","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Nomada texana","f",true,"parasite [ground]",false
17454,25,"2017-07-03T00:00:00.000","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",false,"ground",false
17454,25,"2017-07-03T00:00:00.000","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","m",false,"ground",false
17454,25,"2017-07-03T00:00:00.000","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus confusus","f",false,"ground",false
17454,25,"2017-07-03T00:00:00.000","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Augochlora pura","f",false,"wood",false
