"sample_id","species_num","date","season","site","native_or_non","sampling","plant_species","time","bee_species","sex","parasitic","nesting","nonnative_bee"
17454,1,"2017-07-03T00:00:00.000","early.season","B","native","hand netting","Chamaecrista fasciculata",1240,"Augochlorella aurata","f",false,"ground",false
17454,3,"2017-07-03T00:00:00.000","early.season","B","native","hand netting","Pycnanthemum tenuifolium",1240,"Halictus poeyi/ligatus","f",false,"ground",false
17455,26,"2017-07-03T00:00:00.000","early.season","B","non-native","pan traps","None",1050,"Lasioglossum tegulare","f",false,"ground",false
17455,26,"2017-07-03T00:00:00.000","early.season","B","non-native","pan traps","None",1050,"Lasioglossum hitchensi","f",false,"ground",false
17455,26,"2017-07-03T00:00:00.000","early.season","B","non-native","pan traps","None",1050,"Lasioglossum versatum","f",false,"ground",false
17455,26,"2017-07-03T00:00:00.000","early.season","B","non-native","pan traps","None",1050,"Lasioglossum pilosum","f",false,"ground",false
17455,26,"2017-07-03T00:00:00.000","early.season","B","non-native","pan traps","None",1050,"Lasioglossum callidum","f",false,"ground",false
17455,26,"2017-07-03T00:00:00.000","early.season","B","non-native","pan traps","None",1050,"Lasioglossum trigeminum","f",false,"ground",false
17455,26,"2017-07-03T00:00:00.000","early.season","B","non-native","pan traps","None",1050,"Augochlorella aurata","f",false,"ground",false
17455,26,"2017-07-03T00:00:00.000","early.season","B","non-native","pan traps","None",1050,"Agapostemon texanus","m",false,"ground",false
17455,26,"2017-07-03T00:00:00.000","early.season","B","non-native","pan traps","None",1050,"Halictus poeyi/ligatus","f",false,"ground",false
17455,26,"2017-07-03T00:00:00.000","early.season","B","non-native","pan traps","None",1050,"Melissodes bimaculatus","m",false,"ground",false
17456,2,"2017-07-03T00:00:00.000","early.season","B","non-native","hand netting","Leucanthemum vulgare",1155,"Halictus poeyi/ligatus","f",false,"ground",false
17456,2,"2017-07-03T00:00:00.000","early.season","B","non-native","hand netting","Agastache foeniculum",1155,"Bombus citrinus","m",true,"parasite [ground]",false
17456,2,"2017-07-03T00:00:00.000","early.season","B","non-native","hand netting","Agastache foeniculum",1155,"Bombus bimaculatus","m",false,"ground",false
17456,6,"2017-07-03T00:00:00.000","early.season","B","non-native","hand netting","Daucus carota",1155,"Hylaeus affinis/modestus","f",false,"wood",false
17456,6,"2017-07-03T00:00:00.000","early.season","B","non-native","hand netting","Daucus carota",1155,"Ceratina calcarata","f",false,"wood",false
17457,43,"2017-07-03T00:00:00.000","early.season","C","native","pan traps","None",1105,"Augochlorella aurata","f",false,"ground",false
17457,43,"2017-07-03T00:00:00.000","early.season","C","native","pan traps","None",1105,"Lasioglossum floridanum","f",false,"ground",false
17457,43,"2017-07-03T00:00:00.000","early.season","C","native","pan traps","None",1105,"Lasioglossum pilosum","f",false,"ground",false
17457,43,"2017-07-03T00:00:00.000","early.season","C","native","pan traps","None",1105,"Lasioglossum trigeminum","f",false,"ground",false
17457,43,"2017-07-03T00:00:00.000","early.season","C","native","pan traps","None",1105,"Ceratina calcarata","f",false,"wood",false
17457,43,"2017-07-03T00:00:00.000","early.season","C","native","pan traps","None",1105,"Lasioglossum subviridatum","f",false,"wood",false
17457,43,"2017-07-03T00:00:00.000","early.season","C","native","pan traps","None",1105,"Lasioglossum tegulare","f",false,"ground",false
17458,1,"2017-07-03T00:00:00.000","early.season","C","native","hand netting","Pycnanthemum tenuifolium",1520,"Ceratina calcarata","f",false,"wood",false
17458,14,"2017-07-03T00:00:00.000","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","f",false,"ground",false
17458,14,"2017-07-03T00:00:00.000","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","m",false,"ground",false
17459,3,"2017-06-13T00:00:00.000","early.season","C","non-native","hand netting","Coronilla varia",1400,"Lasioglossum subviridatum","f",false,"wood",false
17459,3,"2017-06-13T00:00:00.000","early.season","C","non-native","hand netting","Coronilla varia",1400,"Lasioglossum tegulare","f",false,"ground",false
17459,1,"2017-06-13T00:00:00.000","early.season","C","non-native","hand netting","Cosmos bipinnatus",1400,"Lasioglossum versatum","f",false,"ground",false
17460,51,"2017-07-03T00:00:00.000","early.season","C","non-native","pan traps","None",1105,"Halictus poeyi/ligatus","f",false,"ground",false
17460,51,"2017-07-03T00:00:00.000","early.season","C","non-native","pan traps","None",1105,"Anthidiellum notatum","f",false,"wood",false
17460,51,"2017-07-03T00:00:00.000","early.season","C","non-native","pan traps","None",1105,"Ceratina calcarata","m",false,"wood",false
17460,51,"2017-07-03T00:00:00.000","early.season","C","non-native","pan traps","None",1105,"Lasioglossum vierecki","f",false,"ground",false
17460,51,"2017-07-03T00:00:00.000","early.season","C","non-native","pan traps","None",1105,"Lasioglossum tegulare","f",false,"ground",false
17460,51,"2017-07-03T00:00:00.000","early.season","C","non-native","pan traps","None",1105,"Halictus confusus","f",false,"ground",false
17460,51,"2017-07-03T00:00:00.000","early.season","C","non-native","pan traps","None",1105,"Lasioglossum oblongum","f",false,"wood",false
17460,51,"2017-07-03T00:00:00.000","early.season","C","non-native","pan traps","None",1105,"Lasioglossum pilosum","m",false,"ground",false
17461,7,"2017-07-03T00:00:00.000","early.season","C","non-native","hand netting","Daucus carota",1435,"Lasioglossum pilosum","f",false,"ground",false
17461,7,"2017-07-03T00:00:00.000","early.season","C","non-native","hand netting","Daucus carota",1435,"Augochlorella aurata","f",false,"ground",false
17461,7,"2017-07-03T00:00:00.000","early.season","C","non-native","hand netting","Daucus carota",1435,"Ceratina calcarata","f",false,"wood",false
17461,7,"2017-07-03T00:00:00.000","early.season","C","non-native","hand netting","Daucus carota",1435,"Halictus poeyi/ligatus","f",false,"ground",false
17461,1,"2017-07-03T00:00:00.000","early.season","C","non-native","hand netting","Trifolium pratense",1435,"Hylaeus modestus","m",false,"wood",false
17461,1,"2017-07-03T00:00:00.000","early.season","C","non-native","hand netting","Coronilla varia",1435,"Hylaeus affinis/modestus","m",false,"wood",false
17462,43,"2017-07-18T00:00:00.000","late.season","A","native","pan traps","None",915,"Hylaeus affinis/modestus","m",false,"wood",false
17462,43,"2017-07-18T00:00:00.000","late.season","A","native","pan traps","None",915,"Lasioglossum tegulare","f",false,"ground",false
17462,43,"2017-07-18T00:00:00.000","late.season","A","native","pan traps","None",915,"Bombus fervidus/pensylvanicus","m",false,"ground",false
17462,43,"2017-07-18T00:00:00.000","late.season","A","native","pan traps","None",915,"Anthidiellum notatum","f",false,"wood",false
17462,43,"2017-07-18T00:00:00.000","late.season","A","native","pan traps","None",915,"Lasioglossum pilosum","f",false,"ground",false
17462,43,"2017-07-18T00:00:00.000","late.season","A","native","pan traps","None",915,"Augochlorella aurata","f",false,"ground",false
17462,43,"2017-07-18T00:00:00.000","late.season","A","native","pan traps","None",915,"Calliopsis andreniformis","f",false,"ground",false
17462,43,"2017-07-18T00:00:00.000","late.season","A","native","pan traps","None",915,"Melissodes bimaculatus","m",false,"ground",false
17462,43,"2017-07-18T00:00:00.000","late.season","A","native","pan traps","None",915,"Melissodes bimaculatus","f",false,"ground",false
17462,43,"2017-07-18T00:00:00.000","late.season","A","native","pan traps","None",915,"Melitoma taurea","m",false,"ground",false
17462,43,"2017-07-18T00:00:00.000","late.season","A","native","pan traps","None",915,"Halictus poeyi/ligatus","f",false,"ground",false
17462,43,"2017-07-18T00:00:00.000","late.season","A","native","pan traps","None",915,"Lasioglossum trigeminum","f",false,"ground",false
17462,43,"2017-07-18T00:00:00.000","late.season","A","native","pan traps","None",915,"Lasioglossum hitchensi","f",false,"ground",false
17463,6,"2017-07-18T00:00:00.000","late.season","A","native","hand netting","Chamaecrista fasciculata",1500,"Triepeolus lunatus","m",true,"parasite [ground]",false
17463,6,"2017-07-18T00:00:00.000","late.season","A","native","hand netting","Chamaecrista fasciculata",1500,"Halictus poeyi/ligatus","f",false,"ground",false
17463,6,"2017-07-18T00:00:00.000","late.season","A","native","hand netting","Chamaecrista fasciculata",1500,"Halictus poeyi/ligatus","m",false,"ground",false
17463,6,"2017-07-18T00:00:00.000","late.season","A","native","hand netting","Monarda punctata",1500,"Bombus impatiens","f",false,"ground",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Triepeolus remigatus","f",true,"parasite [ground]",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Anthidium manicatum","m",false,"wood/cavities",true
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Bombus impatiens","f",false,"ground",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Bombus griseocollis","f",false,"ground",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Bombus pensylvanicus","f",false,"ground",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Lasioglossum hitchensi","f",false,"ground",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Lasioglossum tegulare","f",false,"ground",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Melissodes bimaculatus","m",false,"ground",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Halictus poeyi/ligatus","f",false,"ground",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Melissodes bimaculatus","f",false,"ground",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Lasioglossum pilosum","f",false,"ground",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Megachile brevis","f",false,"wood",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Augochlorella aurata","m",false,"ground",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Halictus poeyi/ligatus","m",false,"ground",false
17464,34,"2017-07-18T00:00:00.000","late.season","A","non-native","pan traps","None",915,"Lasioglossum trigeminum","f",false,"ground",false
17465,2,"2017-07-18T00:00:00.000","late.season","A","non-native","hand netting","Trifolium pratense",1540,"Calliopsis andreniformis","f",false,"ground",false
17465,2,"2017-07-18T00:00:00.000","late.season","A","non-native","hand netting","Trifolium pratense",1540,"Lasioglossum hitchensi","f",false,"ground",false
17465,1,"2017-07-18T00:00:00.000","late.season","A","non-native","hand netting","Melilotus officinalis",1540,"Lasioglossum pilosum","f",false,"ground",false
17465,6,"2017-07-18T00:00:00.000","late.season","A","non-native","hand netting","Daucus carota",1540,"Lasioglossum hitchensi","f",false,"ground",false
17465,6,"2017-07-18T00:00:00.000","late.season","A","non-native","hand netting","Daucus carota",1540,"Melissodes bimaculatus","m",false,"ground",false
17465,6,"2017-07-18T00:00:00.000","late.season","A","non-native","hand netting","Daucus carota",1540,"Melissodes bimaculatus","f",false,"ground",false
17465,6,"2017-07-18T00:00:00.000","late.season","A","non-native","hand netting","Daucus carota",1540,"Bombus impatiens","f",false,"ground",false
17465,6,"2017-07-18T00:00:00.000","late.season","A","non-native","hand netting","Daucus carota",1540,"Bombus impatiens","m",false,"ground",false
17466,7,"2017-07-18T00:00:00.000","late.season","B","native","hand netting","Chamaecrista fasciculata",1045,"Halictus poeyi/ligatus","f",false,"ground",false
17466,7,"2017-07-18T00:00:00.000","late.season","B","native","hand netting","Chamaecrista fasciculata",1045,"Lasioglossum trigeminum","f",false,"ground",false
17466,7,"2017-07-18T00:00:00.000","late.season","B","native","hand netting","Chamaecrista fasciculata",1045,"Augochlorella aurata","f",false,"ground",false
17466,7,"2017-07-18T00:00:00.000","late.season","B","native","hand netting","Chamaecrista fasciculata",1045,"Lasioglossum hitchensi","f",false,"ground",false
17466,5,"2017-07-18T00:00:00.000","late.season","B","native","hand netting","Helenium flexuosum",1045,"Lasioglossum trigeminum","f",false,"ground",false
17466,5,"2017-07-18T00:00:00.000","late.season","B","native","hand netting","Helenium flexuosum",1045,"Augochlorella aurata","f",false,"ground",false
17466,5,"2017-07-18T00:00:00.000","late.season","B","native","hand netting","Helenium flexuosum",1045,"Lasioglossum hitchensi","f",false,"ground",false
17466,2,"2017-07-18T00:00:00.000","late.season","B","native","hand netting","Pycnanthemum tenuifolium",1045,"Lasioglossum versatum","f",false,"ground",false
17467,12,"2017-07-03T00:00:00.000","early.season","B","native","pan traps","None",1050,"Megachile brevis","f",false,"wood",false
17467,12,"2017-07-03T00:00:00.000","early.season","B","native","pan traps","None",1050,"Lasioglossum hitchensi","f",false,"ground",false
17467,12,"2017-07-03T00:00:00.000","early.season","B","native","pan traps","None",1050,"Lasioglossum trigeminum","f",false,"ground",false
17467,12,"2017-07-03T00:00:00.000","early.season","B","native","pan traps","None",1050,"Megachile mendica","f",false,"ground",false
17467,12,"2017-07-03T00:00:00.000","early.season","B","native","pan traps","None",1050,"Melissodes bimaculatus","m",false,"ground",false
17468,22,"2017-07-18T00:00:00.000","late.season","B","non-native","pan traps","None",935,"Lasioglossum hitchensi","f",false,"ground",false
17468,22,"2017-07-18T00:00:00.000","late.season","B","non-native","pan traps","None",935,"Lasioglossum coreopsis","f",false,"ground",false
17468,22,"2017-07-18T00:00:00.000","late.season","B","non-native","pan traps","None",935,"Lasioglossum versatum","f",false,"ground",false
17468,22,"2017-07-18T00:00:00.000","late.season","B","non-native","pan traps","None",935,"Halictus poeyi/ligatus","f",false,"ground",false
17468,22,"2017-07-18T00:00:00.000","late.season","B","non-native","pan traps","None",935,"Augochlorella aurata","f",false,"ground",false
17468,22,"2017-07-18T00:00:00.000","late.season","B","non-native","pan traps","None",935,"Agapostemon splendens","f",false,"ground",false
17468,22,"2017-07-18T00:00:00.000","late.season","B","non-native","pan traps","None",935,"Melissodes bimaculatus","m",false,"ground",false
17468,22,"2017-07-18T00:00:00.000","late.season","B","non-native","pan traps","None",935,"Bombus bimaculatus","m",false,"ground",false
17469,1,"2017-07-18T00:00:00.000","late.season","B","non-native","hand netting","Origanum vulgare",1150,"Bombus bimaculatus","f",false,"ground",false
17469,3,"2017-07-18T00:00:00.000","late.season","B","non-native","hand netting","Agastache foeniculum",1150,"Bombus citrinus","m",true,"parasite [ground]",false
17469,3,"2017-07-18T00:00:00.000","late.season","B","non-native","hand netting","Agastache foeniculum",1150,"Lasioglossum coreopsis","f",false,"ground",false
17469,3,"2017-07-18T00:00:00.000","late.season","B","non-native","hand netting","Agastache foeniculum",1150,"Anthidiellum notatum","f",false,"wood",false
17469,3,"2017-07-18T00:00:00.000","late.season","B","non-native","hand netting","Lotus corniculatus",1150,"Anthidiellum notatum","f",false,"wood",false
17469,3,"2017-07-18T00:00:00.000","late.season","B","non-native","hand netting","Lotus corniculatus",1150,"Bombus impatiens","f",false,"ground",false
17469,13,"2017-07-18T00:00:00.000","late.season","B","non-native","hand netting","Daucus carota",1150,"Lasioglossum hitchensi","f",false,"ground",false
17469,13,"2017-07-18T00:00:00.000","late.season","B","non-native","hand netting","Daucus carota",1150,"Megachile mendica","f",false,"ground",false
17469,13,"2017-07-18T00:00:00.000","late.season","B","non-native","hand netting","Daucus carota",1150,"Halictus poeyi/ligatus","f",false,"ground",false
17469,13,"2017-07-18T00:00:00.000","late.season","B","non-native","hand netting","Daucus carota",1150,"Bombus impatiens","f",false,"ground",false
17469,13,"2017-07-18T00:00:00.000","late.season","B","non-native","hand netting","Daucus carota",1150,"Bombus griseocollis","m",false,"ground",false
17469,13,"2017-07-18T00:00:00.000","late.season","B","non-native","hand netting","Daucus carota",1150,"Apis mellifera","f",false,"hive",true
17470,34,"2017-07-18T00:00:00.000","late.season","C","native","pan traps","None",955,"Halictus poeyi/ligatus","f",false,"ground",false
17470,34,"2017-07-18T00:00:00.000","late.season","C","native","pan traps","None",955,"Agapostemon texanus","f",false,"ground",false
17470,34,"2017-07-18T00:00:00.000","late.season","C","native","pan traps","None",955,"Lasioglossum tegulare","f",false,"ground",false
17470,34,"2017-07-18T00:00:00.000","late.season","C","native","pan traps","None",955,"Lasioglossum pilosum","f",false,"ground",false
17470,34,"2017-07-18T00:00:00.000","late.season","C","native","pan traps","None",955,"Lasioglossum coreopsis","f",false,"ground",false
17471,9,"2017-07-18T00:00:00.000","late.season","C","native","hand netting","Helenium flexuosum",1010,"Halictus poeyi/ligatus","m",false,"ground",false
17471,9,"2017-07-18T00:00:00.000","late.season","C","native","hand netting","Helenium flexuosum",1010,"Halictus poeyi/ligatus","f",false,"ground",false
17471,3,"2017-07-18T00:00:00.000","late.season","C","native","hand netting","Rudbeckia hirta",1010,"Halictus poeyi/ligatus","f",false,"ground",false
17471,3,"2017-07-18T00:00:00.000","late.season","C","native","hand netting","Rudbeckia hirta",1010,"Bombus impatiens","f",false,"ground",false
17471,8,"2017-07-18T00:00:00.000","late.season","C","native","hand netting","Chamaecrista fasciculata",1010,"Bombus impatiens","f",false,"ground",false
17472,36,"2017-07-18T00:00:00.000","late.season","C","non-native","pan traps","None",955,"Lasioglossum vierecki","f",false,"ground",false
17472,36,"2017-07-18T00:00:00.000","late.season","C","non-native","pan traps","None",955,"Lasioglossum pilosum","f",false,"ground",false
17472,36,"2017-07-18T00:00:00.000","late.season","C","non-native","pan traps","None",955,"Lasioglossum floridanum","f",false,"ground",false
17472,36,"2017-07-18T00:00:00.000","late.season","C","non-native","pan traps","None",955,"Halictus poeyi/ligatus","f",false,"ground",false
17472,36,"2017-07-18T00:00:00.000","late.season","C","non-native","pan traps","None",955,"Augochlorella aurata","f",false,"ground",false
17472,36,"2017-07-18T00:00:00.000","late.season","C","non-native","pan traps","None",955,"Lasioglossum callidum","f",false,"ground",false
17472,36,"2017-07-18T00:00:00.000","late.season","C","non-native","pan traps","None",955,"Agapostemon texanus","f",false,"ground",false
17472,36,"2017-07-18T00:00:00.000","late.season","C","non-native","pan traps","None",955,"Agapostemon splendens","f",false,"ground",false
17472,36,"2017-07-18T00:00:00.000","late.season","C","non-native","pan traps","None",955,"Bombus griseocollis","f",false,"ground",false
17472,36,"2017-07-18T00:00:00.000","late.season","C","non-native","pan traps","None",955,"Bombus fervidus","f",false,"ground",false
17473,2,"2017-07-18T00:00:00.000","late.season","C","non-native","hand netting","Trifolium pratense",915,"Halictus poeyi/ligatus","f",false,"ground",false
17473,2,"2017-07-18T00:00:00.000","late.season","C","non-native","hand netting","Trifolium pratense",915,"Bombus impatiens","f",false,"ground",false
17473,5,"2017-07-18T00:00:00.000","late.season","C","non-native","hand netting","Daucus carota",915,"Halictus poeyi/ligatus","f",false,"ground",false
17473,5,"2017-07-18T00:00:00.000","late.season","C","non-native","hand netting","Daucus carota",915,"Bombus impatiens","f",false,"ground",false
17473,5,"2017-07-18T00:00:00.000","late.season","C","non-native","hand netting","Daucus carota",915,"Bombus impatiens","m",false,"ground",false
17473,5,"2017-07-18T00:00:00.000","late.season","C","non-native","hand netting","Daucus carota",915,"Bombus citrinus","m",true,"parasite [ground]",false
17473,18,"2017-07-18T00:00:00.000","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",false,"ground",false
17473,18,"2017-07-18T00:00:00.000","late.season","C","non-native","hand netting","Cichorium intybus",915,"Agapostemon texanus","f",false,"ground",false
17473,18,"2017-07-18T00:00:00.000","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus parallelus","f",false,"ground",false
17473,18,"2017-07-18T00:00:00.000","late.season","C","non-native","hand netting","Cichorium intybus",915,"Agapostemon splendens","m",false,"ground",false
17473,8,"2017-07-18T00:00:00.000","late.season","C","non-native","hand netting","Cosmos bipinnatus",915,"Halictus poeyi/ligatus","f",false,"ground",false
17473,8,"2017-07-18T00:00:00.000","late.season","C","non-native","hand netting","Cosmos bipinnatus",915,"Nomada vegana","m",true,"parasite [ground]",false
17473,3,"2017-07-18T00:00:00.000","late.season","C","non-native","hand netting","Origanum vulgare",915,"Bombus citrinus","m",true,"parasite [ground]",false
17474,37,"2017-08-01T00:00:00.000","late.season","A","native","pan traps","None",1030,"Calliopsis andreniformis","m",false,"ground",false
17474,37,"2017-08-01T00:00:00.000","late.season","A","native","pan traps","None",1030,"Calliopsis andreniformis","f",false,"ground",false
17474,37,"2017-08-01T00:00:00.000","late.season","A","native","pan traps","None",1030,"Lasioglossum pilosum","f",false,"ground",false
17474,37,"2017-08-01T00:00:00.000","late.season","A","native","pan traps","None",1030,"Lasioglossum trigeminum","f",false,"ground",false
17474,37,"2017-08-01T00:00:00.000","late.season","A","native","pan traps","None",1030,"Lasioglossum coreopsis","f",false,"ground",false
17474,37,"2017-08-01T00:00:00.000","late.season","A","native","pan traps","None",1030,"Halictus poeyi/ligatus","f",false,"ground",false
17474,37,"2017-08-01T00:00:00.000","late.season","A","native","pan traps","None",1030,"Melissodes bimaculatus","m",false,"ground",false
17474,37,"2017-08-01T00:00:00.000","late.season","A","native","pan traps","None",1030,"Melissodes bimaculatus","f",false,"ground",false
17474,37,"2017-08-01T00:00:00.000","late.season","A","native","pan traps","None",1030,"Melitoma taurea","m",false,"ground",false
17474,37,"2017-08-01T00:00:00.000","late.season","A","native","pan traps","None",1030,"Bombus fervidus/pensylvanicus","m",false,"ground",false
17474,37,"2017-08-01T00:00:00.000","late.season","A","native","pan traps","None",1030,"Augochlorella aurata","f",false,"ground",false
17475,5,"2017-08-01T00:00:00.000","late.season","A","native","hand netting","Helenium flexuosum",1205,"Halictus poeyi/ligatus","f",false,"ground",false
17475,5,"2017-08-01T00:00:00.000","late.season","A","native","hand netting","Helenium flexuosum",1205,"Ceratina calcarata","f",false,"wood",false
17475,8,"2017-08-01T00:00:00.000","late.season","A","native","hand netting","Rudbeckia triloba",1205,"Halictus poeyi/ligatus","f",false,"ground",false
17475,8,"2017-08-01T00:00:00.000","late.season","A","native","hand netting","Rudbeckia triloba",1205,"Megachile mendica","f",false,"ground",false
17475,3,"2017-08-01T00:00:00.000","late.season","A","native","hand netting","Chamaecrista fasciculata",1205,"Bombus impatiens","f",false,"ground",false
17475,3,"2017-08-01T00:00:00.000","late.season","A","native","hand netting","Chamaecrista fasciculata",1205,"Lasioglossum tegulare","f",false,"ground",false
17476,28,"2017-08-01T00:00:00.000","late.season","A","non-native","pan traps","None",1030,"Lasioglossum hitchensi","f",false,"ground",false
17476,28,"2017-08-01T00:00:00.000","late.season","A","non-native","pan traps","None",1030,"Lasioglossum trigeminum","f",false,"ground",false
17476,28,"2017-08-01T00:00:00.000","late.season","A","non-native","pan traps","None",1030,"Calliopsis andreniformis","m",false,"ground",false
17476,28,"2017-08-01T00:00:00.000","late.season","A","non-native","pan traps","None",1030,"Ceratina calcarata","f",false,"wood",false
17476,28,"2017-08-01T00:00:00.000","late.season","A","non-native","pan traps","None",1030,"Lasioglossum callidum","f",false,"ground",false
17476,28,"2017-08-01T00:00:00.000","late.season","A","non-native","pan traps","None",1030,"Lasioglossum tegulare","f",false,"ground",false
17476,28,"2017-08-01T00:00:00.000","late.season","A","non-native","pan traps","None",1030,"Lasioglossum versatum","f",false,"ground",false
17476,28,"2017-08-01T00:00:00.000","late.season","A","non-native","pan traps","None",1030,"Lasioglossum admirandum","f",false,"ground",false
17476,28,"2017-08-01T00:00:00.000","late.season","A","non-native","pan traps","None",1030,"Halictus poeyi/ligatus","f",false,"ground",false
17476,28,"2017-08-01T00:00:00.000","late.season","A","non-native","pan traps","None",1030,"Apis mellifera","f",false,"hive",true
17476,28,"2017-08-01T00:00:00.000","late.season","A","non-native","pan traps","None",1030,"Melissodes bimaculatus","f",false,"ground",false
17476,28,"2017-08-01T00:00:00.000","late.season","A","non-native","pan traps","None",1030,"Melissodes bimaculatus","m",false,"ground",false
17477,4,"2017-08-01T00:00:00.000","late.season","A","non-native","hand netting","Daucus carota",1110,"Halictus poeyi/ligatus","f",false,"ground",false
17478,17,"2017-08-01T00:00:00.000","late.season","B","native","pan traps","None",1015,"Lasioglossum trigeminum","f",false,"ground",false
17478,17,"2017-08-01T00:00:00.000","late.season","B","native","pan traps","None",1015,"Calliopsis andreniformis","m",false,"ground",false
17478,17,"2017-08-01T00:00:00.000","late.season","B","native","pan traps","None",1015,"Lasioglossum coreopsis","f",false,"ground",false
17478,17,"2017-08-01T00:00:00.000","late.season","B","native","pan traps","None",1015,"Lasioglossum versatum","f",false,"ground",false
17478,17,"2017-08-01T00:00:00.000","late.season","B","native","pan traps","None",1015,"Augochlorella aurata","f",false,"ground",false
17478,17,"2017-08-01T00:00:00.000","late.season","B","native","pan traps","None",1015,"Lasioglossum coreopsis","m",false,"ground",false
17478,17,"2017-08-01T00:00:00.000","late.season","B","native","pan traps","None",1015,"Halictus poeyi/ligatus","f",false,"ground",false
17479,10,"2017-08-02T00:00:00.000","late.season","B","native","hand netting","Rudbeckia triloba",1020,"Halictus poeyi/ligatus","f",false,"ground",false
17479,10,"2017-08-02T00:00:00.000","late.season","B","native","hand netting","Rudbeckia triloba",1020,"Halictus poeyi/ligatus","m",false,"ground",false
17479,4,"2017-08-02T00:00:00.000","late.season","B","native","hand netting","Helenium flexuosum",1020,"Halictus poeyi/ligatus","f",false,"ground",false
17479,4,"2017-08-02T00:00:00.000","late.season","B","native","hand netting","Helenium flexuosum",1020,"Augochloropsis metallica_metallica","f",false,"ground",false
17479,9,"2017-08-02T00:00:00.000","late.season","B","native","hand netting","Chamaecrista fasciculata",1020,"Bombus impatiens","f",false,"ground",false
17479,9,"2017-08-02T00:00:00.000","late.season","B","native","hand netting","Chamaecrista fasciculata",1020,"Lasioglossum hitchensi","f",false,"ground",false
17479,9,"2017-08-02T00:00:00.000","late.season","B","native","hand netting","Chamaecrista fasciculata",1020,"Lasioglossum oblongum","f",false,"wood",false
17480,15,"2017-08-01T00:00:00.000","late.season","B","non-native","pan traps","None",1015,"Lasioglossum trigeminum","f",false,"ground",false
17480,15,"2017-08-01T00:00:00.000","late.season","B","non-native","pan traps","None",1015,"Lasioglossum versatum","f",false,"ground",false
17480,15,"2017-08-01T00:00:00.000","late.season","B","non-native","pan traps","None",1015,"Ceratina strenua","f",false,"wood",false
17480,15,"2017-08-01T00:00:00.000","late.season","B","non-native","pan traps","None",1015,"Lasioglossum callidum","f",false,"ground",false
17480,15,"2017-08-01T00:00:00.000","late.season","B","non-native","pan traps","None",1015,"Halictus poeyi/ligatus","f",false,"ground",false
17480,15,"2017-08-01T00:00:00.000","late.season","B","non-native","pan traps","None",1015,"Melissodes bimaculatus","m",false,"ground",false
17480,15,"2017-08-01T00:00:00.000","late.season","B","non-native","pan traps","None",1015,"Melissodes bimaculatus","f",false,"ground",false
17481,11,"2017-08-02T00:00:00.000","late.season","B","non-native","hand netting","Cichorium intybus",930,"Halictus poeyi/ligatus","f",false,"ground",false